id,question,options,answer,notes,Tags,questionPre
220205028,李某2021年5月转让某公司限售股1万股，取得转让收入9万元，提供的原值凭证上注明限售股原值为4万元，转让时缴纳的相关税费300元。该业务李某应缴纳个人所得税{{c1::}}元。,20000<br>||5840<br>||19940<br>||9940<br>,4,参考解析：个人转让限售股，以每次限售股转让收入，减去股票原值和合理税费后的余额，为应纳税所得额。即：应纳税所得额＝限售股转让收入－（限售股原值+合理税费）。应纳税额＝[90000－（40000＋300）]×20％＝9940（元）。<br>,所得税法律制度,
220205029,根据个人所得税法律制度的规定，下列支出不可以从其应纳税所得额中扣除的是{{c1::}}。,通过非营利社会团体向福利性老年服务机构捐赠<br>||购买符合规定的商业健康保险产品的支出<br>||通过国家机关向农村义务教育的捐赠<br>||直接向公益性青少年活动场所的捐赠<br>,4,参考解析： 个人通过非营利性社会团体和国家机关对公益性青少年活动场所（其中包括新建）的捐赠，在计算缴纳个人所得税时，准予在税前的所得额中全额扣除，直接向公益性青少年活动场所的捐赠不得扣除。对个人购买符合规定的商业健康保险产品的支出，允许在当年（月）计算应纳税所得额时予以税前扣除，扣除限额为2400元/年（200元/月）。<br>,所得税法律制度,
220205030,陈某在参加商场的有奖销售过程中，中奖所得共计价值20000元。陈某领奖时告知商场，从中奖收入中拿出4000元通过教育部门向某希望小学捐赠。商场按照规定代扣代缴个人所得税后，陈某实际可得中奖金额为{{c1::}}元。,16800<br>||13800<br>||16000<br>||12800<br>,4,参考解析：个人通过境内非营利的社会团体、国家机关向教育事业的捐赠，准予在个人所得税前全部扣除。应纳税所得额＝偶然所得－捐赠额＝20000－4000＝16000（元）。应纳税额（即商场代扣代缴税款）＝应纳税所得额×适用税率＝16000×20%＝3200（元）。陈某实际可得金额＝20000－4000－3200＝12800（元）。<br>,所得税法律制度,
220205031,根据企业所得税法律制度的规定，下列各项中，属于企业所得税纳税人的有{{c1::}}。,在中国境内注册的个人独资企业<br>||在中国境内注册的一人有限责任公司<br>||在中国境内注册的社会团体<br>||外国公司在中国境内的分公司<br>,2||3||4,参考解析：企业所得税纳税人包括各类企业、事业单位、社会团体以及其他取得收入的组织。依照规定成立的个人独资企业、合伙企业，不属于企业所得税纳税义务人，不缴纳企业所得税。选项A，个人独资企业应依法缴纳个人所得税。<br>,所得税法律制度,
220205032,根据企业所得税法律制度的规定，下列各项中，属于企业所得税征税范围的有{{c1::}}。,居民企业来源于中国境外的所得<br>||非居民企业来源于中国境内的所得<br>||非居民企业来源于中国境外的所得<br>||居民企业来源于中国境内的所得<br>,1||2||4,参考解析： 居民企业承担全面纳税义务，就其来源于我国境内外的全部所得纳税；非居民企业承担有限纳税义务，一般只就其来源于我国境内的所得纳税。<br>,所得税法律制度,
220205033,下列各项中，属于企业所得税规定的免税收入的有{{c1::}}。,符合条件的非营利组织的收入<br>||符合条件的居民企业之间的股息、红利等权益性投资收益<br>||财政拨款<br>||国债转让收益<br>,1||2,参考解析： 选项C，财政拨款，是不负有纳税义务的不征税收入，而非免税收入。选项D，属于征税收入。<br>,所得税法律制度,
220205034,根据企业所得税法律制度的规定，下列关于收入确认的表述中正确的有{{c1::}}。,通过买一赠一促销商品的，以各项商品的公允价值确认销售收入<br>||采取产品分成方式取得收入的，按照产品的公允价值确认收入<br>||转让财产收入按照从受让方已收或者应收的合同或协议价款确认收入<br>||提供劳务收入按照从接受劳务方已收的价款确认当期收入<br>,2||3,参考解析： 选项A，企业以买一赠一等方式组合销售本企业商品的，将总销售金额按各项商品的公允价值的比例来分摊确认各项的销售收入；选项D，企业应按照从接受劳务方已收或应收的合同或协议价款确定劳务收入总额，根据纳税期末提供劳务收入总额乘以完工进度扣除以前纳税年度累计已确认提供劳务收入后的金额，确认为当期劳务收入。<br>,所得税法律制度,
220205035,根据企业所得税法律制度的规定，企业缴纳的下列税金中，准予在企业所得税税前扣除的有{{c1::}}。,允许抵扣的增值税<br>||消费税<br>||土地增值税<br>||印花税<br>,2||3||4,参考解析：允许抵扣的增值税和企业所得税不允许在计算企业所得税时扣除。<br>,所得税法律制度,
220205036,根据企业所得税法律制度的规定，企业当期发生的下列保险费中，可以全额在计算企业所得税前扣除的有{{c1::}}。,企业依照投资协议，为自然人控股股东支付的肿瘤重疾险保险费<br>||企业参加公众责任险，按照规定缴纳的保险费<br>||企业为本企业职工支付的补充养老保险费<br>||企业按照国家规定支付的特殊工种人身安全保险费用<br>,2||4,参考解析： 选项A，企业为投资者或职工支付的商业保险费，不得扣除；选项B，企业参加雇主责任险、公众责任险等责任保险，按照规定缴纳的保险费，准予在企业所得税税前扣除；选项C，企业为本企业任职或者受雇的全体员工支付的补充养老保险、补充医疗保险，分别在不超过职工工资总额的5%标准内的部分准予扣除，超过的部分，不得扣除；选项D，企业依照国家有关规定为特殊工种职工支付的人身安全保险费，可以全额扣除。<br>,所得税法律制度,
220205037,甲企业当年新购进生产设备一台，单位价值600万元；自行建造一套研发设备，价值100万元；新购进一套打磨器具，单位价值10万元。根据企业所得税法的规定，关于甲企业资产税务处理方式，正确的有{{c1::}}。,单位价值600万元的生产设备应分年度计算折旧，不得一次性扣除<br>||单位价值10万元的打磨器具，允许一次性计入当期成本费用扣除<br>||自行建造的价值100万元的研发设备，必须采用折旧方式分年度扣除<br>||自行建造的价值100万元的研发设备，允许一次性计入当期成本费用扣除<br>,1||2||4,参考解析： 根据规定，企业在2018年1月1日至2023年12月31日期间新购进（包括自行建造）的设备、器具，单位价值不超过500万元，允许一次性计入当期成本费用在计算应纳税所得额时扣除，不再分年度计算折旧。<br>,所得税法律制度,
220205038,根据企业所得税法律制度的规定，下列固定资产中，不得计算折旧扣除的有{{c1::}}。,未投入使用的食堂<br>||以融资租赁方式租出的固定资产<br>||未投入使用的机器设备<br>||以经营租赁方式租入的固定资产<br>,2||3||4,参考解析：下列固定资产不得计算折旧扣除：①房屋、建筑物以外未投入使用的固定资产；②以经营租赁方式租入的固定资产；③以融资租赁方式租出的固定资产；④已足额提取折旧仍继续使用的固定资产；⑤与经营活动无关的固定资产；⑥单独估价作为固定资产入账的土地；⑦其他不得计算折旧扣除的固定资产。<br>,所得税法律制度,
220205039,根据企业所得税法律制度的规定，下列选项中，属于长期待摊费用的有{{c1::}}。,购入固定资产的支出<br>||固定资产的大修理支出<br>||租入固定资产的改建支出<br>||已足额提取折旧的固定资产的改建支出<br>,2||3||4,参考解析：在计算应纳税所得额时，企业发生的下列支出，作为长期待摊费用，按照规定摊销的，准予扣除：①已足额提取折旧的固定资产的改建支出，按照固定资产预计尚可使用年限分期摊销。②租入固定资产的改建支出，按照合同约定的剩余租赁期限分期摊销。③固定资产的大修理支出，按照固定资产尚可使用年限分期摊销。<br>,所得税法律制度,
220205040,根据企业所得税法律制度的规定，下列关于无形资产税务处理的表述中，正确的有{{c1::}}。,外购的无形资产，以购买价款和支付的相关税费以及直接归属于使该资产达到预定用途发生的其他支出为计税基础<br>||自行开发的无形资产，以开发过程中该资产符合资本化条件后至达到预定用途前发生的支出为计税基础<br>||通过捐赠、投资、非货币性资产交换、债务重组等方式取得的无形资产，以该资产的公允价值和支付的相关税费为计税基础<br>||无形资产按照直线法计算的摊销费用，准予扣除<br>,1||2||3||4,参考解析：<br>,所得税法律制度,
220205041,根据企业所得税法律制度的规定，下列各项关于长期待摊费用的表述中，正确的有{{c1::}}。,已提足折旧的固定资产改建支出作为长期待摊费用核算<br>||固定资产的大修理支出作为长期待摊费用核算的条件之一是修理后的固定资产使用年限延长3年以上<br>||其他应当作为长期待摊费用的支出，自支出发生月份的次月起分期摊销<br>||固定资产的大修理支出作为长期待摊费用核算的条件之一是修理支出达到取得固定资产时的计税基础50％以上<br>,1||3||4,参考解析：固定资产的大修理支出，按照固定资产尚可使用年限分期摊销，是指“同时符合”下列条件的支出：①修理支出达到取得固定资产时的计税基础50％以上；②修理后固定资产的使用年限延长2年以上。<br>,所得税法律制度,
