id,question,options,answer,notes,Tags,questionPre
220105040,下列各项中，属于企业短期薪酬的有{{c1::}}。,提前解除劳动合同给予职工的补偿<br>||按规定计提的基本养老保险<br>||按规定计提的住房公积金<br>||向职工发放的生活困难补助<br>,3||4,参考解析：选项A，属于辞退福利；选项B，属于离职后福利。<br>,负债,
220105041,下列关于长期借款核算的表述中，正确的有{{c1::}}。,取得借款时，按实际收到的款项，借记“银行存款”科目<br>||期末计息时，按实际利率法计算利息费用<br>||期末计息时，按借款本金和合同利率计算确定的应付未付利息，贷记“应付利息”或“长期借款——应计利息”科目<br>||归还长期借款本金时，应按归还的款项，借记“银行存款”科目，贷记“长期借款”科目<br>,1||2||3,参考解析：选项D，归还长期借款本金时，应按归还的款项，借记“长期借款”科目，贷记“银行存款”科目。<br>,负债,
220105042,小微企业在取得销售收入时，应当按照现行增值税制度的规定计算应交增值税，并确认为应交税费，在达到增值税制度规定的免征增值税条件时，将有关应交增值税转入当期损益。{{c1::}},对<br>||错<br>,1,参考解析：<br>,负债,
220105043,经股东大会批准，企业对外宣告分配现金股利时，应借记“利润分配——应付现金股利或利润”科目，贷记“应付股利”科目；但是对外宣告发放股票股利时，则不需要通过“应付股利”科目核算。{{c1::}},对<br>||错<br>,1,参考解析：<br>,负债,
220105044,企业已向股东宣告的现金股利，在尚未支付之前，应作为企业所有者权益的组成部分。{{c1::}},对<br>||错<br>,2,参考解析：企业已宣告的现金股利，已记入“应付股利”科目中，不是企业所有者权益的组成部分。<br>,负债,
220105045,企业按规定计算的代扣代缴的职工个人所得税，借记“管理费用”等科目，贷记“其他应付款”科目。{{c1::}},对<br>||错<br>,2,参考解析：企业按规定计算的代扣代缴的职工个人所得税，应借记“应付职工薪酬”科目，贷记“应交税费——应交个人所得税”科目。<br>,负债,
220105046,对于短期带薪缺勤，不管是累积带薪缺勤还是非累积带薪缺勤，均应确认因累积未行使权利而增加的预期支付的金额。{{c1::}},对<br>||错<br>,2,参考解析：只有累积带薪缺勤应确认因累积未行使权利而增加的预期支付的金额。<br>,负债,
220105047,某企业职工张某经批准获得探亲假5天，企业确认为非累积带薪缺勤，则该企业应当在其休假期间确认与非累积带薪缺勤相关的职工薪酬。{{c1::}},对<br>||错<br>,1,参考解析：企业应当在职工实际发生缺勤的会计期间确认与非累积带薪缺勤相关的职工薪酬。<br>,负债,
220105048,企业将生产的应税消费品用于不动产在建工程的构建时，确认的消费税应通过“税金及附加”科目核算。{{c1::}},对<br>||错<br>,2,参考解析：企业将生产的应税消费品用于不动产在建工程的构建，确认的消费税记入“在建工程”科目，不通过“税金及附加”科目核算。<br>,负债,
220105049,在视同销售的情况下，应同时确认收入和销项税额。{{c1::}},对<br>||错<br>,2,参考解析：视同销售不一定要确认收入，也可以只确认销项税额，比如企业将自产产品对外捐赠。<br>,负债,
220105050,对于增值税小规模纳税企业来说，不需要在“应交增值税”明细账内设置专栏。{{c1::}},对<br>||错<br>,1,参考解析：<br>,负债,
220105051,企业按规定计算出应交纳的教育费附加，应记入“税金及附加”科目。{{c1::}},对<br>||错<br>,1,参考解析：<br>,负债,
220105052,“待转销项税额”明细科目核算一般纳税人销售货物、加工修理修配劳务、服务、无形资产或不动产，已确认相关收入（或利得）但尚未发生增值税纳税义务而需以后期间确认为销项税额的增值税税额。{{c1::}},对<br>||错<br>,1,参考解析：<br>,负债,
220105053,短期借款利息是按期支付的，如按季度支付利息，或者利息是在借款到期时连同本金一起归还，即使数额较大的，企业也不需要计提，而在实际支付或收到银行的计息通知时，直接计入当期损益。{{c1::}},对<br>||错<br>,2,参考解析：利息按期（如季度）支付或利息到期支付且其数额较大的情况下，应采用月末预提方式。<br>,负债,
220105054,对于辞退福利，企业需要根据职工提供服务的受益对象，分别计入当期损益或相关资产成本。{{c1::}},对<br>||错<br>,2,参考解析：辞退福利，不需要根据职工提供服务的受益对象来划分，全部计入当期损益（管理费用）。<br>,负债,
220106001,甲、乙公司均为增值税一般纳税人，适用增值税税率13％，甲公司收到乙公司作为资本投入的不需要安装的机器设备一台，账面价值1500000元，合同约定该机器设备的价值为2000000元，增值税进项税额260000元（由投资方支付税款，并提供或开具增值税专用发票）。假定投资协议约定的设备价值与公允价值相符，该项投资没有产生资本溢价。则甲公司实收资本应增加的金额为{{c1::}}元。,1500000<br>||1840000<br>||2000000<br>||2260000<br>,4,参考解析：甲公司实收资本应增加的金额＝2000000×（1＋13％）＝2260000（元）。<br>,所有者权益,
220106002,甲有限责任公司收到乙企业以一项专利技术投入的资本。甲公司的注册资本为100万元。该无形资产的原价为50万元，已摊销6万元，投资合同约定该专利技术的价值为30万元（假定是公允的）。投资后乙企业占甲公司原注册资本的20％，则甲公司下列会计处理中正确的是{{c1::}}。（金额单位为万元）,借：无形资产30<br>贷：实收资本30<br>||借：无形资产44<br>贷：实收资本44<br>||借：无形资产30<br>贷：实收资本20<br>资本公积——资本溢价10<br>||借：无形资产50<br>贷：累计摊销6<br>实收资本44<br>,3,参考解析：接受非现金资产投资，应按照投资合同约定的价值入账；乙企业占有的注册资本的份额＝1000000×20％＝200000（元），确认为实收资本。二者之间的差额，记入“资本公积——资本溢价”。<br>,所有者权益,
220106003,股份有限公司采用溢价发行股票方式筹集资本，其“股本”科目所登记的金额是{{c1::}}。,实际收到的款项<br>||股票面值与发行股票总数的乘积<br>||发行总收入减去支付给证券商的费用<br>||发行总收入加上支付给证券商的费用<br>,2,参考解析：“股本”科目应登记的金额为股票的面值总额，即股票每股面值与发行股票总数的乘积。<br>,所有者权益,
220106004,甲股份有限公司（简称甲公司）以每股4元的价格回购股票1000万股，每股面值1元，共支付回购款4000万元。回购前，股本为11000万元，资本公积为3000万元（均为发行股票产生的溢价），盈余公积为450万元，未分配利润为550万元。回购股票后甲公司经股东大会决议，并报有关部门核准，将回购的本公司股票注销，注销股票后所有者权益总额为{{c1::}}万元。,15000<br>||14000<br>||11950<br>||11000<br>,4,参考解析：只有回购股票影响所有者权益的总额，注销股票不影响所有者权益的总额。<br>回购时（金额单位为万元）：<br>借：库存股4000<br>贷：银行存款4000<br>回购之前所有者权益总额＝11000＋3000＋450＋550＝15000（万元），回购之后，所有者权益总额＝15000－4000＝11000（万元）。<br>,所有者权益,
220106005,2019年8月1日，某股份有限公司委托证券公司发行股票5000万股，每股面值1元，每股发行价格6元，向证券公司支付佣金900万元，从发行收入中扣除。不考虑其他因素，该公司发行股票记入“资本公积——股本溢价”科目的金额为{{c1::}}万元。,30000<br>||5000<br>||24100<br>||29100<br>,3,参考解析：会计分录：<br>借：银行存款（5000×6－900）29100<br>贷：股本（5000×1）5000<br>资本公积——股本溢价［倒挤］24100<br>,所有者权益,
220106006,下列各项中，一般不会引起资本公积发生变动的是{{c1::}}。,经批准将资本公积转增资本<br>||投资者投入的资金大于其按约定比例在注册资本中应享有的份额<br>||股东大会宣告分配现金股利<br>||注销库存股<br>,3,参考解析：选项A，资本公积减少；选项B，记入“资本公积——资本（股本）溢价”科目；选项C，股东大会宣告分配现金股利，未分配利润减少，应付股利增加，不涉及资本公积；选项D，注销库存股时，需要按照所注销的库存股的账面余额与相应的股本面值的差额，记入“资本公积——股本溢价”科目等。<br>,所有者权益,
